"","Investor_Id","Year","Percent"
"23495","25292-08",2013,5000
"23496","25292-08",2014,10000
"23497","25292-08",2016,5000
"23498","25292-08",2017,10000
"23499","25292-08",2018,10000
"23500","25297-12",2008,10000
"23501","25297-12",2009,10000
"23502","25297-12",2011,2500
"23503","25297-12",2012,3333.33333333333
"23504","25297-12",2014,10000
"23505","25297-12",2015,2500
"23506","25297-12",2016,5000
"23507","25297-12",2017,6250
"23508","25305-94",2007,10000
"23509","25306-12",2005,10000
"23510","25306-12",2006,10000
"23511","25306-12",2007,3333.33333333333
"23512","25306-12",2008,10000
"23513","25310-62",1999,5000
"23514","25310-62",2000,2222.22222222222
"23515","25310-62",2002,10000
"23516","25310-62",2003,10000
"23517","25310-62",2004,3333.33333333333
"23518","25310-62",2005,2000
"23519","25310-62",2006,5000
"23520","25310-62",2007,10000
"23521","25310-62",2008,10000
"23522","25310-62",2009,10000
"23523","25310-62",2012,5000
"23524","25310-62",2013,10000
"23525","25310-62",2014,5000
"23526","25311-70",2001,10000
"23527","25311-70",2003,5000
"23528","25311-70",2004,10000
"23529","25311-70",2005,3333.33333333333
"23530","25311-70",2006,5000
"23531","25311-70",2008,5000
"23532","25311-70",2009,3333.33333333333
"23533","25311-70",2010,10000
"23534","25311-70",2011,3333.33333333333
"23535","25311-70",2012,5000
"23536","25311-70",2013,5000
"23537","25311-70",2014,3333.33333333333
"23538","25311-70",2015,10000
"23539","25311-70",2016,10000
"23540","25311-70",2018,10000
"23541","25314-67",1993,10000
"23542","25332-67",2002,10000
"23543","25332-67",2003,10000
"23544","25332-67",2004,10000
"23545","25332-67",2005,3333.33333333333
"23546","25332-67",2006,5000
"23547","25332-67",2007,2222.22222222222
"23548","25332-67",2008,2000
"23549","25332-67",2009,2000
"23550","25332-67",2010,3333.33333333333
"23551","25332-67",2011,3333.33333333333
"23552","25332-67",2012,1836.73469387755
"23553","25332-67",2013,1944.44444444444
"23554","25332-67",2014,3333.33333333333
"23555","25332-67",2015,2000
"23556","25332-67",2016,5000
"23557","25332-67",2017,2000
"23558","25332-67",2018,3750
"23559","25338-70",2007,5000
"23560","25338-70",2008,5000
"23561","25338-70",2009,10000
"23562","25338-70",2010,3333.33333333333
"23563","25338-70",2011,2244.89795918367
"23564","25338-70",2012,1666.66666666667
"23565","25338-70",2013,1666.66666666667
"23566","25338-70",2014,1875
"23567","25338-70",2015,2500
"23568","25338-70",2016,2500
"23569","25338-70",2017,5000
"23570","25338-70",2018,4400
"23571","25344-37",2004,10000
"23572","25344-37",2005,10000
"23573","25344-37",2006,5000
"23574","25344-37",2007,10000
"23575","25344-37",2008,2000
"23576","25344-37",2009,3333.33333333333
"23577","25344-37",2010,2222.22222222222
"23578","25344-37",2011,2800
"23579","25344-37",2012,1666.66666666667
"23580","25344-37",2013,10000
"23581","25344-37",2014,5000
"23582","25359-76",2009,10000
"23583","25359-76",2014,5000
"23584","25359-76",2015,2500
"23585","25359-76",2016,2500
"23586","25359-76",2017,5000
"23587","25359-76",2018,5000
"23588","25380-82",1999,10000
"23589","25380-82",2000,3333.33333333333
"23590","25380-82",2003,10000
"23591","25380-82",2005,5000
"23592","25380-82",2006,10000
"23593","25380-82",2007,2222.22222222222
"23594","25380-82",2008,2500
"23595","25380-82",2009,5000
"23596","25380-82",2010,5555.55555555555
"23597","25380-82",2011,5000
"23598","25380-82",2012,2000
"23599","25380-82",2013,3333.33333333333
"23600","25380-82",2014,2800
"23601","25380-82",2015,2222.22222222222
"23602","25380-82",2016,1851.85185185185
"23603","25380-82",2017,2800
"23604","25380-82",2018,2500
"23605","25383-07",2008,10000
"23606","25383-07",2009,5000
"23607","25383-07",2010,3333.33333333333
"23608","25383-07",2011,10000
"23609","25383-07",2012,5000
"23610","25383-07",2013,3333.33333333333
"23611","25383-07",2015,5000
"23612","25383-79",1994,10000
"23613","25383-79",2001,5000
"23614","25383-79",2003,3333.33333333333
"23615","25383-79",2004,3333.33333333333
"23616","25383-79",2005,3333.33333333333
"23617","25383-79",2006,5000
"23618","25383-79",2007,3333.33333333333
"23619","25383-79",2008,5000
"23620","25383-79",2009,10000
"23621","25383-79",2010,3750
"23622","25383-79",2011,5000
"23623","25383-79",2012,5000
"23624","25383-79",2013,5000
"23625","25383-79",2014,10000
"23626","25383-79",2015,5000
"23627","25383-79",2016,5000
"23628","25383-79",2018,10000
"23629","25592-77",2005,5000
"23630","25592-77",2006,5000
"23631","25592-77",2007,5000
"23632","25592-77",2008,3750
"23633","25592-77",2009,3333.33333333333
"23634","25592-77",2010,10000
"23635","25592-77",2011,3750
"23636","25592-77",2012,5000
"23637","25592-77",2013,3333.33333333333
"23638","25592-77",2014,10000
"23639","25592-77",2015,5555.55555555555
"23640","25592-77",2016,10000
"23641","25592-77",2017,10000
"23642","25770-34",2009,4400
"23643","25770-34",2010,3333.33333333333
"23644","25770-34",2011,2000
"23645","25770-34",2012,2000
"23646","25770-34",2013,3333.33333333333
"23647","25770-34",2014,10000
"23648","25770-34",2015,10000
"23649","25770-34",2017,10000
"23650","25915-87",2000,10000
"23651","25915-87",2001,5000
"23652","25915-87",2003,10000
"23653","25915-87",2006,10000
"23654","25915-87",2007,1836.73469387755
"23655","25915-87",2008,795.847750865052
"23656","25915-87",2009,1735.53719008264
"23657","25915-87",2010,755.555555555556
"23658","25915-87",2011,972.222222222222
"23659","25915-87",2012,1428.57142857143
"23660","25915-87",2013,1604.93827160494
"23661","25915-87",2014,1111.11111111111
"23662","25915-87",2015,1250
"23663","25915-87",2016,2500
"23664","25915-87",2017,1604.93827160494
"23665","25915-87",2018,1666.66666666667
"23666","26033-86",2000,10000
"23667","26033-86",2002,10000
"23668","26033-86",2004,10000
"23669","26033-86",2005,10000
"23670","26033-86",2006,5000
"23671","26033-86",2007,3333.33333333333
"23672","26033-86",2008,2500
"23673","26033-86",2009,5000
"23674","26033-86",2010,5555.55555555555
"23675","26033-86",2011,5000
"23676","26033-86",2013,3333.33333333333
"23677","26033-86",2014,3333.33333333333
"23678","26033-86",2015,3333.33333333333
"23679","26033-86",2016,5000
"23680","26033-86",2017,10000
"23681","26034-31",1991,10000
"23682","26034-40",1991,10000
"23683","26562-88",2008,2500
"23684","26562-88",2009,10000
"23685","26562-88",2013,10000
"23686","26562-88",2014,10000
"23687","27099-91",2000,10000
"23688","27099-91",2002,10000
"23689","27099-91",2003,5000
"23690","27099-91",2006,10000
"23691","29407-24",1999,10000
"23692","29407-24",2000,10000
"23693","29407-24",2004,5000
"23694","29407-24",2007,10000
"23695","29407-24",2010,10000
"23696","31807-90",2007,10000
"23697","31807-90",2009,10000
"23698","31807-90",2016,10000
"23699","31807-90",2017,10000
"23700","31807-90",2018,10000
"23701","34108-03",2006,10000
"23702","34108-03",2007,3333.33333333333
"23703","34108-03",2008,1666.66666666667
"23704","34108-03",2009,2000
"23705","34108-03",2010,1666.66666666667
"23706","34108-03",2011,1239.6694214876
"23707","34108-03",2012,2777.77777777778
"23708","34108-03",2013,2187.5
"23709","34108-03",2014,1428.57142857143
"23710","34108-03",2015,1400
"23711","34108-03",2016,3750
"23712","34108-03",2017,1875
"23713","34108-03",2018,3333.33333333333
"23714","35020-81",2008,10000
"23715","35020-81",2010,10000
"23716","35020-81",2011,10000
"23717","35020-81",2012,5000
"23718","35020-81",2014,10000
"23719","39055-24",2002,10000
"23720","39055-24",2006,10000
"23721","39055-24",2009,3333.33333333333
"23722","39055-24",2010,5000
"23723","39055-24",2011,1250
"23724","39055-24",2012,2244.89795918367
"23725","39055-24",2013,2500
"23726","39055-24",2014,1111.11111111111
"23727","39055-24",2015,1428.57142857143
"23728","39055-24",2016,1562.5
"23729","39055-24",2017,2000
"23730","39055-24",2018,10000
"23731","39120-58",2007,10000
"23732","39276-28",2000,10000
"23733","39276-28",2001,10000
"23734","39276-28",2002,10000
"23735","39276-28",2003,10000
"23736","39276-28",2004,5000
"23737","39276-28",2005,10000
"23738","39276-28",2006,3333.33333333333
"23739","39276-28",2007,5000
"23740","39276-28",2009,2500
"23741","39276-28",2010,10000
"23742","39276-28",2011,10000
"23743","39277-27",2004,10000
"23744","39277-27",2005,3333.33333333333
"23745","39277-27",2007,2000
"23746","39277-27",2008,5000
"23747","39277-27",2009,1836.73469387755
"23748","39277-27",2010,2800
"23749","39277-27",2011,1250
"23750","39277-27",2012,2500
"23751","39277-27",2013,3333.33333333333
"23752","39277-27",2014,10000
"23753","39277-27",2015,10000
"23754","39672-73",2008,10000
"23755","39672-73",2009,10000
"23756","39672-73",2010,10000
"23757","39672-73",2011,3333.33333333333
"23758","39672-73",2012,10000
"23759","39709-18",2000,10000
"23760","39709-18",2006,10000
"23761","39709-18",2010,10000
"23762","39709-18",2013,10000
"23763","39717-73",2000,10000
"23764","39717-73",2001,10000
"23765","39717-73",2003,10000
"23766","39717-73",2004,5555.55555555555
"23767","39717-73",2005,5000
"23768","39717-73",2006,1666.66666666667
"23769","39717-73",2007,2500
"23770","39717-73",2008,3333.33333333333
"23771","39717-73",2009,3333.33333333333
"23772","39717-73",2010,2222.22222222222
"23773","39717-73",2011,2812.5
"23774","39717-73",2012,2777.77777777778
"23775","39717-73",2013,2500
"23776","39717-73",2014,2187.5
"23777","39717-73",2015,5555.55555555555
"23778","39717-73",2016,3333.33333333333
"23779","39717-73",2017,3600
"23780","39717-73",2018,5000
"23781","39760-30",2000,10000
"23782","39760-30",2001,10000
"23783","39760-30",2005,5000
"23784","39760-30",2006,10000
"23785","39760-30",2009,10000
"23786","39760-30",2014,5000
"23787","39761-56",2008,3600
"23788","39761-56",2009,6250
"23789","39761-56",2010,2777.77777777778
"23790","39761-56",2011,3125
"23791","39761-56",2012,2189.34911242604
"23792","39761-56",2013,2040.81632653061
"23793","39761-56",2014,3136.09467455621
"23794","39761-56",2015,3400
"23795","39761-56",2016,6250
"23796","39761-56",2017,7812.5
"23797","39761-56",2018,7551.02040816326
"23798","39894-31",1998,10000
"23799","39894-31",1999,10000
"23800","39894-31",2000,1562.5
"23801","39894-31",2001,2222.22222222222
"23802","39894-31",2002,3333.33333333333
"23803","39894-31",2003,3333.33333333333
"23804","39894-31",2004,1020.40816326531
"23805","39894-31",2005,1200
"23806","39894-31",2006,1428.57142857143
"23807","39894-31",2007,2500
"23808","39894-31",2008,1666.66666666667
"23809","39894-31",2009,1666.66666666667
"23810","39894-31",2010,3333.33333333333
"23811","39894-31",2011,5000
"23812","39894-31",2012,2000
"23813","39894-31",2013,5000
"23814","39894-31",2014,3333.33333333333
"23815","39894-31",2015,2500
"23816","39894-31",2016,2500
"23817","39894-31",2017,3333.33333333333
"23818","39895-03",2004,5000
"23819","39895-03",2005,10000
"23820","39895-03",2006,3750
"23821","39895-03",2008,5000
"23822","39895-03",2009,5000
"23823","39895-03",2010,2500
"23824","39895-03",2011,5000
"23825","39895-03",2012,5000
"23826","39895-03",2013,5000
"23827","39895-03",2014,1666.66666666667
"23828","39895-03",2018,10000
"23829","39895-30",2005,10000
"23830","39895-30",2006,10000
"23831","39895-30",2007,3750
"23832","39895-30",2008,10000
"23833","39895-30",2009,3750
"23834","39895-30",2010,1666.66666666667
"23835","39895-30",2013,2800
"23836","39895-30",2016,10000
"23837","40117-96",2004,5000
"23838","40117-96",2005,10000
"23839","40117-96",2006,3333.33333333333
"23840","40117-96",2007,10000
"23841","40117-96",2008,3333.33333333333
"23842","40117-96",2009,5000
"23843","40117-96",2011,5555.55555555555
"23844","40117-96",2015,10000
"23845","40117-96",2017,10000
"23846","40118-05",2005,10000
"23847","40312-09",2006,5000
"23848","40312-09",2007,10000
"23849","40312-09",2008,5000
"23850","40312-09",2009,5000
"23851","40312-09",2010,10000
"23852","40312-09",2011,10000
"23853","40312-09",2013,10000
"23854","40376-26",2002,10000
"23855","40376-26",2004,10000
"23856","40376-26",2005,3750
"23857","40376-26",2006,10000
"23858","40376-26",2007,5000
"23859","40376-26",2008,10000
"23860","40376-26",2009,5000
"23861","40376-26",2010,3750
"23862","40376-26",2011,3600
"23863","40376-26",2013,3750
"23864","40376-26",2014,3750
"23865","40376-26",2015,3600
"23866","40376-26",2016,10000
"23867","40376-26",2017,2222.22222222222
"23868","40376-26",2018,10000
"23869","40380-04",2006,10000
"23870","40380-04",2007,10000
"23871","40380-04",2008,10000
"23872","40380-04",2009,10000
"23873","40380-04",2010,10000
"23874","40380-04",2012,5555.55555555555
"23875","40380-22",2005,10000
"23876","40380-22",2006,5000
"23877","40380-22",2007,2500
"23878","40380-22",2008,2777.77777777778
"23879","40380-22",2009,3750
"23880","40380-22",2010,1250
"23881","40380-22",2011,1074.38016528926
"23882","40380-22",2012,1562.5
"23883","40380-22",2013,972.222222222222
"23884","40380-22",2014,1239.6694214876
"23885","40380-22",2015,1358.02469135802
"23886","40380-22",2016,2000
"23887","40380-22",2017,2500
"23888","40380-22",2018,10000
"23889","40380-31",2002,10000
"23890","40380-31",2004,10000
"23891","40380-31",2005,5000
"23892","40380-31",2006,1111.11111111111
"23893","40380-31",2007,2000
"23894","40380-31",2008,1400
"23895","40380-31",2009,2222.22222222222
"23896","40380-31",2010,657.439446366782
"23897","40380-31",2011,463.733650416171
"23898","40380-31",2012,507.8125
"23899","40380-31",2013,510.204081632653
"23900","40380-31",2014,480.59807760769
"23901","40380-31",2015,595.924644367551
"23902","40380-31",2016,403.103390116377
"23903","40380-31",2017,377.586670249933
"23904","40380-31",2018,448.979591836735
"23905","40382-47",2007,10000
"23906","40382-47",2013,10000
"23907","40389-49",1999,10000
"23908","40389-49",2002,10000
"23909","40389-49",2004,10000
"23910","40389-49",2007,10000
"23911","40392-28",2006,10000
"23912","40392-28",2007,10000
"23913","40392-28",2008,5555.55555555555
"23914","40392-37",2005,10000
"23915","40392-37",2006,3333.33333333333
"23916","40392-37",2007,1666.66666666667
"23917","40392-37",2008,2800
"23918","40392-37",2009,10000
"23919","40392-37",2010,5000
"23920","40392-37",2011,10000
"23921","40392-37",2012,3333.33333333333
"23922","40402-09",2000,10000
"23923","40404-07",2009,5000
"23924","40404-07",2010,5000
"23925","40404-07",2011,10000
"23926","40404-07",2012,10000
"23927","40404-07",2014,10000
"23928","40404-07",2015,10000
"23929","40413-70",2009,10000
"23930","40413-70",2012,10000
"23931","40413-70",2014,10000
"23932","40413-70",2015,10000
"23933","40414-78",2002,10000
"23934","40414-78",2005,10000
"23935","40414-78",2006,5000
"23936","40414-78",2007,5000
"23937","40414-78",2008,5000
"23938","40414-78",2009,3333.33333333333
"23939","40414-78",2010,2653.0612244898
"23940","40414-78",2011,3333.33333333333
"23941","40414-78",2012,1428.57142857143
"23942","40414-78",2013,1666.66666666667
"23943","40414-78",2014,1250
"23944","40414-78",2015,3333.33333333333
"23945","40414-78",2016,5000
"23946","40414-78",2017,3333.33333333333
"23947","40414-78",2018,2500
"23948","40425-49",1997,10000
"23949","40425-49",1998,10000
"23950","40425-49",1999,10000
"23951","40425-49",2000,10000
"23952","40425-49",2001,5000
"23953","40425-49",2014,10000
"23954","40430-80",2000,10000
