Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario2,4,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario2,5,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario2,6,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario2,7,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario2,8,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario2,9,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario2,10,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Maximum,1
Scenario2,1,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,2,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,3,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,4,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,5,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,6,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,7,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,8,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,9,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,10,TimePath,TimePath15,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,1,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0435912035011365
Scenario2,2,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0374849078854297
Scenario2,3,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0418144606685988
Scenario2,4,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0439759611920614
Scenario2,5,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0480686009534963
Scenario2,6,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0408848577578128
Scenario2,7,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.036572818148065
Scenario2,8,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0441869197453913
Scenario2,9,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0428638000817528
Scenario2,10,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Average,0.0436470233331273
Scenario2,1,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario2,2,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario2,3,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario2,4,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario2,5,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario2,6,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario2,7,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario2,8,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario2,9,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario2,10,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Maximum,1
Scenario2,1,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario2,2,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario2,3,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario2,4,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario2,5,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario2,6,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario2,7,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario2,8,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario2,9,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario2,10,TimePath,TimePath15,[Travelers],Content,NumberOnLink,Minimum,0
Scenario2,1,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario2,2,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario2,3,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario2,4,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario2,5,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario2,6,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario2,7,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario2,8,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario2,9,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario2,10,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario2,1,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario2,2,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario2,3,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario2,4,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario2,5,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario2,6,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario2,7,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario2,8,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario2,9,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario2,10,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario2,1,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario2,2,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario2,3,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario2,4,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario2,5,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario2,6,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario2,7,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario2,8,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario2,9,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario2,10,TimePath,TimePath15,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario2,1,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario2,2,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario2,3,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario2,4,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario2,5,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario2,6,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario2,7,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario2,8,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario2,9,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario2,10,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario2,1,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario2,2,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario2,3,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario2,4,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario2,5,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario2,6,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario2,7,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario2,8,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario2,9,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario2,10,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario2,1,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario2,2,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario2,3,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario2,4,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario2,5,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario2,6,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario2,7,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario2,8,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario2,9,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario2,10,TimePath,TimePath15,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario2,1,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.130773610503409
Scenario2,2,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.112454723656289
Scenario2,3,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.125443382005796
Scenario2,4,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.117269229845497
Scenario2,5,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.12818293587599
Scenario2,6,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.109026287354168
Scenario2,7,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.109718454444195
Scenario2,8,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.132560759236174
Scenario2,9,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.128591400245258
Scenario2,10,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Average,0.116392062221673
Scenario2,1,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.163587757987568
Scenario2,2,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.124579866273061
Scenario2,3,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.164075654582385
Scenario2,4,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.15571693689958
Scenario2,5,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.179114781692009
Scenario2,6,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.121988764982283
Scenario2,7,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.121422825449047
Scenario2,8,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.196593218151092
Scenario2,9,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.162994458093886
Scenario2,10,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Maximum,0.181166230207467
Scenario2,1,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.102294996104144
Scenario2,2,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.1025312268614
Scenario2,3,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.101966439416934
Scenario2,4,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.0708392256307908
Scenario2,5,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.0927402094201593
Scenario2,6,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.0976322934323228
Scenario2,7,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.0994130910983131
Scenario2,8,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.101864631735889
Scenario2,9,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.0984402245832285
Scenario2,10,TimePath,TimePath15,[Travelers],FlowTime,TimeOnLink,Minimum,0.0565528520417203
Scenario2,1,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario2,2,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario2,3,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario2,4,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,9
Scenario2,5,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,9
Scenario2,6,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,9
Scenario2,7,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario2,8,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario2,9,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,8
Scenario2,10,TimePath,TimePath15,[Travelers],Throughput,NumberEntered,Total,9
Scenario2,1,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario2,2,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario2,3,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario2,4,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,9
Scenario2,5,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,9
Scenario2,6,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,9
Scenario2,7,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario2,8,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario2,9,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,8
Scenario2,10,TimePath,TimePath15,[Travelers],Throughput,NumberExited,Total,9
Scenario2,1,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario2,2,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario2,3,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario2,4,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario2,5,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario2,6,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario2,7,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario2,8,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario2,9,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario2,10,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario2,1,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario2,2,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario2,3,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario2,4,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario2,5,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario2,6,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario2,7,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario2,8,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario2,9,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario2,10,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario2,1,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario2,2,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario2,3,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario2,4,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario2,5,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario2,6,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario2,7,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario2,8,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario2,9,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario2,10,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario2,1,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario2,2,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario2,3,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario2,4,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario2,5,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario2,6,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario2,7,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario2,8,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario2,9,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario2,10,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario2,1,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario2,2,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario2,3,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario2,4,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario2,5,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario2,6,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario2,7,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario2,8,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario2,9,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario2,10,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario2,1,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,25.9484000972941
Scenario2,2,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,25.7764480097885
Scenario2,3,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,25.7008059816174
Scenario2,4,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,28.0026518638351
Scenario2,5,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,23.8736094953073
Scenario2,6,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,32.1420316388464
Scenario2,7,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,18.8374322094644
Scenario2,8,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,28.5013389838301
Scenario2,9,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,24.8243228837155
Scenario2,10,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,27.435777470424
Scenario2,1,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,79
Scenario2,2,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,80
Scenario2,3,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,75
Scenario2,4,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,85
Scenario2,5,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,75
Scenario2,6,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,92
Scenario2,7,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,70
Scenario2,8,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,83
Scenario2,9,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,74
Scenario2,10,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,86
Scenario2,1,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,2,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,3,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,4,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,5,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,6,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,7,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,8,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,9,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,10,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario2,1,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,25.948795353293
Scenario2,2,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,25.7766902696502
Scenario2,3,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,25.7011293827489
Scenario2,4,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,28.0029272031961
Scenario2,5,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,23.8737747622563
Scenario2,6,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,32.1422813542028
Scenario2,7,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,18.8375998109237
Scenario2,8,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,28.5017656012793
Scenario2,9,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,24.8245897008352
Scenario2,10,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,27.4361664266784
Scenario2,1,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,79
Scenario2,2,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,80
Scenario2,3,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,75
Scenario2,4,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,85
Scenario2,5,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,75
