node,companyid,l4c,l4c_scaled,gender,ethnicity,age_diff,geo_dist,ivyplus,prior_investments_success,complementarity,exec_age,male_exec,nonwhite_exec,ivyplus_exec,year,comp_lon,comp_lat,neighborhood_edges,no_deals_nh,no_deals_5year_nh,company_state
46703-62F,108119-26,1,.0086956518,1,1,14.333333,2424074.3,0,0,.33333334,2.6666667,1,0,1,2016,-97.718788,30.265158,115,39,213,Profitable
46703-62F,109606-87,1,.0086956518,1,0,16,4141552.5,1,0,0,1,1,0,1,2016,-73.99337,40.7551,115,13,71,Generating revenue
46703-89F,57982-51,1,.009708738,1,1,16,1092385.3,.25,0,.5,0,1,0,0,2015,-122.32253,47.63287,103,64,236,Profitable
46703-89F,113119-75,1,.0086956518,1,.5,17,16187.663,1,0,1,0,1,0,0,2016,-122.28316,37.834724,115,26,142,Startup
46703-89F,108119-26,1,.0086956518,1,1,14.333333,2424074.3,0,0,.33333334,2.6666667,1,0,0,2016,-97.718788,30.265158,115,39,213,Profitable
46703-89F,109606-87,1,.0086956518,1,0,16,4141552.5,1,0,0,1,1,0,0,2016,-73.99337,40.7551,115,13,71,Generating revenue
46704-52F,56083-33,0,0,1,1,5,3858763.8,0,0,.5,6,1,0,0,2010,-78.717827,35.758266,14,4,12,Generating revenue
46704-97F,56083-33,0,0,1,1,5,3858763.8,0,0,.5,6,1,0,0,2010,-78.717827,35.758266,14,4,12,Generating revenue
46705-78F,56090-35,0,0,0,1,0,2776688,0,0,0,0,0,0,0,2002,-117.21918,32.946777,1,1,1,Exit
46707-31F,55872-55,0,0,1,0,4,302479.44,0,0,.5,0,1,0,0,2005,-71.044632,42.347973,5,6,8,Exit
46708-57F,56544-31,5,.10869565,.75,.75,8,4142380.8,0,0,1,0,1,1,0,2014,-73.989349,40.73251,46,12,40,Generating revenue
46709-65F,54678-97,1,.0090090092,1,1,8,468821.66,0,0,1,0,1,0,1,2013,-78.869904,42.880108,111,6,11,Generating revenue
46709-65F,57657-79,1,.0090090092,1,1,8,0,0,0,1,0,1,0,1,2013,-78.869904,42.880108,111,12,22,Generating revenue
46709-65F,62175-34,4,.028169014,1,1,9,0,0,0,0,0,1,0,1,2014,-78.869904,42.880108,142,4,13,Generating revenue
46709-65F,55639-09,4,.028169014,1,1,4,20532.742,0,0,1,5,1,0,1,2014,-73.977592,40.746181,142,27,90,Generating revenue
46709-65F,169756-03,4,.028368793,1,0,12,18981.789,0,0,1,0,1,0,1,2017,-122.375,37.618999,141,2,26,Generating revenue
46709-65F,63759-34,0,0,1,1,2,4157729.3,1,0,1,0,1,0,1,2012,-122.39,37.759998,35,7,10,Out of business
46709-65F,56933-47,1,.0090090092,1,1,2,2642350,0,0,0,0,1,0,1,2013,-104.96214,39.784622,111,9,18,Generating revenue
46713-07F,56494-72,0,0,1,1,0,970155,0,0,1,0,1,0,0,2017,-86.683167,34.748066,3,3,3,Profitable
46713-52F,56494-72,0,0,1,1,0,970155,0,0,1,0,1,0,0,2017,-86.683167,34.748066,3,3,3,Profitable
46718-02F,56107-90,0,0,1,1,1.3333334,0,0,0,1,.66666669,1,0,1,2015,-117.65866,33.500843,12,12,24,Exit
46719-73F,55872-55,0,0,1,0,4,302479.44,0,0,.5,0,1,0,0,2005,-71.044632,42.347973,5,6,8,Exit
46724-68F,181300-15,0,0,1,.5,4,39638.453,.5,0,.5,0,1,0,0,2017,-122.39577,37.766529,7,2,12,Generating revenue
46730-08F,64179-10,0,0,1,0,3,3190660.3,0,0,0,0,1,0,0,2014,-112.07057,33.451092,9,4,12,Generating revenue
46735-66F,100867-06,30,.2173913,1,1,18,4139048.8,0,0,1,0,1,0,0,2014,-74.003647,40.709679,138,44,158,Generating revenue
46735-66F,82557-46,30,.2027027,1,1,19,22761.945,1,0,1,0,1,0,0,2015,-122.39577,37.766529,148,9,86,Startup
46735-66F,98257-42,30,.2027027,1,.5,18,16476.551,0,0,1,1,1,0,0,2015,-122.39577,37.766529,148,18,172,Generating revenue
46735-66F,169285-24,30,.23076923,1,1,17,966124.88,0,0,1,4,1,0,0,2017,-111.79449,40.394234,130,18,207,Not profitable
46735-66F,98315-47,30,.23076923,1,1,21,29541.064,0,0,1,0,1,0,0,2017,-122.25855,37.868576,130,6,69,Startup
46735-66F,172235-17,30,.23076923,1,0,20,535827.5,.5,0,1,1,1,0,0,2017,-118.408,33.942501,130,12,138,Generating revenue
46738-45F,100867-06,30,.2173913,1,1,18,4139048.8,0,0,1,0,1,0,1,2014,-74.003647,40.709679,138,44,158,Generating revenue
46738-45F,82557-46,30,.2027027,1,1,19,22761.945,1,0,1,0,1,0,1,2015,-122.39577,37.766529,148,9,86,Startup
46738-45F,98257-42,30,.2027027,1,.5,18,16476.551,0,0,1,1,1,0,1,2015,-122.39577,37.766529,148,18,172,Generating revenue
46738-45F,169285-24,30,.23076923,1,1,17,966124.88,0,0,1,4,1,0,1,2017,-111.79449,40.394234,130,18,207,Not profitable
46738-45F,98315-47,30,.23076923,1,1,21,29541.064,0,0,1,0,1,0,1,2017,-122.25855,37.868576,130,6,69,Startup
46738-45F,172235-17,30,.23076923,1,0,20,535827.5,.5,0,1,1,1,0,1,2017,-118.408,33.942501,130,12,138,Generating revenue
46741-15F,61118-29,0,0,1,.5,5,3413.552,0,0,.5,0,1,0,0,2014,-122.34675,47.63065,16,8,26,Generating revenue
46746-46F,179645-86,10,.18867925,1,1,2,0,0,0,1,0,1,0,0,2017,-118.4922,34.014912,53,1,2,Generating revenue
46746-46F,150950-53,10,.21276596,.5,.75,0,1892.6218,0,0,.25,3,1,0,0,2018,-118.47286,34.009277,47,4,12,Generating revenue
46747-18F,62513-02,1,.033333335,.5,1,8.5,4141780.3,0,0,1,.5,1,1,0,2013,-73.998337,40.72596,30,8,26,Out of business
46747-18F,151073-11,6,.09375,1,.66666669,12,2502.2637,0,0,1,0,1,1,0,2016,-122.39577,37.766529,64,6,57,Generating revenue
46747-18F,155867-14,6,.095238097,1,1,13,3851235.5,0,0,1,0,1,1,0,2017,-78.857651,36.051155,63,4,34,
46747-45F,62513-02,1,.033333335,.5,1,8.5,4141780.3,0,0,1,.5,1,1,0,2013,-73.998337,40.72596,30,8,26,Out of business
46747-45F,151073-11,6,.09375,1,.66666669,12,2502.2637,0,0,1,0,1,1,0,2016,-122.39577,37.766529,64,6,57,Generating revenue
46747-45F,155867-14,6,.095238097,1,1,13,3851235.5,0,0,1,0,1,1,0,2017,-78.857651,36.051155,63,4,34,
46749-07F,54697-96,588,2.6972477,1,0,1,31307.666,0,0,1,4,1,0,0,2014,-118.16329,34.137856,218,9,28,Exit
46749-07F,58417-57,595,2.6096492,1,0,1,4326192,0,0,1,1,1,0,0,2015,-121.94461,37.41254,228,16,20,Generating revenue
46749-07F,66004-93,763,3.2194092,0,0,5,306690.25,0,0,1,0,1,0,0,2018,-73.99337,40.7551,237,2,14,Generating revenue
46749-07F,61397-83,588,2.6972477,.66666669,.33333334,5,61674.738,0,0,.33333334,1,1,0,0,2014,-121.9846,37.346241,218,36,48,Generating revenue
46749-07F,222347-44,763,3.2194092,1,1,2,3443289.8,0,0,0,9,1,0,0,2018,-73.982048,40.739021,237,1,21,Generating revenue
46750-33F,12313-00,0,0,1,1,1,1017044.6,0,0,1,0,1,0,1,2017,-121.96066,37.393242,5,2,4,Generating revenue
46757-44F,41392-99,0,0,1,1,0,563697.75,0,0,1,0,1,0,0,1998,-71.220459,42.311996,1,1,1,Exit
46757-44F,12254-86,0,0,.66666669,1,1,3919795,0,0,.66666669,2,1,0,0,1999,-121.94461,37.41254,4,3,6,Profitable
46757-89F,153929-71,0,0,1,1,9,291344.09,0,0,1,6,0,0,0,2016,-71.247711,42.393028,7,1,3,
46757-89F,166108-69,0,0,1,1,9,690914.25,0,0,1,0,0,0,0,2016,-117.19,32.733601,7,1,3,Startup
46757-89F,180696-97,0,0,1,1,10,515326.03,0,0,0,0,0,0,0,2017,-118.408,33.942501,9,2,5,
46766-53F,52793-29,0,0,1,.5,0,3928607.8,0,0,0,0,1,0,0,2009,-122.41087,37.772327,2,2,2,
46771-30F,55250-20,0,0,1,0,1,1496906.9,0,0,1,11,1,1,1,2016,-84.378166,33.931747,1,1,1,Generating revenue
46772-56F,53791-75,1,.125,1,0,5,4111788.5,0,0,1,0,1,0,0,2011,-121.9679,37.527237,8,1,2,Out of business
46775-98F,125099-65,45,1,1,1,14,11624.537,0,0,1,0,1,0,1,2015,-122.08787,37.380207,45,5,24,Startup
46775-98F,186570-01,27,.5869565,1,0,7,4138196,1,0,1,0,1,0,1,2018,-71.235626,42.370445,46,1,9,Generating revenue
46778-50F,12350-80,0,0,1,1,0,12256.739,0,0,1,0,1,0,0,2003,-122.14104,47.610935,1,1,1,Out of business
46780-75F,55639-09,3,.035714287,1,1,4,20532.742,0,0,1,5,1,0,1,2014,-73.977592,40.746181,84,27,90,Generating revenue
46780-75F,169756-03,12,.14457831,1,0,12,18981.789,0,0,1,0,1,0,1,2017,-122.375,37.618999,83,2,26,Generating revenue
46780-75F,109976-50,12,.17142858,1,1,9,12415.826,0,0,1,0,1,0,1,2018,-122.2981,37.869976,70,2,14,Generating revenue
46780-84F,222600-16,105,1.329114,1,.5,12,26022.996,0,0,1,0,1,1,0,2017,-122.39577,37.766529,79,6,16,Generating revenue
46780-84F,222513-67,105,1.329114,1,1,2,32808.363,1,0,1,10,1,1,0,2017,-122.04779,37.317909,79,3,8,
46780-84F,163403-56,21,.35593221,1,1,13,40873.488,0,0,1,0,1,1,0,2018,-121.89877,37.335545,59,4,12,Generating revenue
46780-84F,54332-56,0,0,1,1,6,0,0,0,1,0,1,1,0,2011,-73.7789,40.639801,37,7,10,Generating revenue
46780-84F,53482-06,36,.5625,1,0,7,22192.695,0,0,1,0,1,1,0,2012,-73.99337,40.7551,64,12,32,Profitable
46780-84F,55639-09,78,.66666669,1,1,4,20532.742,0,0,1,5,1,1,0,2014,-73.977592,40.746181,117,27,90,Generating revenue
46781-38F,55639-09,3,.035714287,1,1,4,20532.742,0,0,1,5,1,1,0,2014,-73.977592,40.746181,84,27,90,Generating revenue
46781-38F,169756-03,12,.14457831,1,0,12,18981.789,0,0,1,0,1,1,0,2017,-122.375,37.618999,83,2,26,Generating revenue
46781-38F,109976-50,12,.17142858,1,1,9,12415.826,0,0,1,0,1,1,0,2018,-122.2981,37.869976,70,2,14,Generating revenue
46783-36F,59949-01,0,0,1,1,13,0,1,0,1,0,1,0,1,2012,-122.18385,37.451687,78,17,66,Generating revenue
46783-36F,53992-72,0,0,.5,1,13,41872.34,.5,0,.5,0,1,0,1,2012,-122.3957,37.789227,78,34,132,Generating revenue
46783-36F,54227-80,0,0,1,0,7,10618.453,.5,0,1,6,1,0,1,2012,-122.24602,37.533539,78,34,132,Generating revenue
46783-36F,54889-39,0,0,.75,.75,13,16252.475,.5,0,1,0,1,0,1,2012,-122.01796,37.388939,78,68,264,Startup
46783-36F,55557-73,0,0,1,1,13,4990.9268,0,0,1,0,1,0,1,2012,-122.12749,37.449886,78,17,66,Out of business
46783-36F,53941-96,0,0,1,1,13,2277435.8,0,0,1,0,1,0,1,2012,-96.11422,41.264954,78,17,66,Generating revenue
46783-36F,60076-81,21,.15441176,1,0,14,3063.9324,1,0,1,0,1,0,1,2013,-122.15071,37.443687,136,13,72,Out of business
46783-36F,56612-98,21,.15441176,1,1,14,950.44342,0,0,0,0,1,0,1,2013,-73.989349,40.73251,136,12,31,Exit
46783-36F,57982-51,235,.66761363,1,1,16,1092385.3,.25,0,.5,0,1,0,1,2015,-122.32253,47.63287,352,64,236,Profitable
46783-36F,113119-75,255,.68181819,1,.5,17,16187.663,1,0,1,0,1,0,1,2016,-122.28316,37.834724,374,26,142,Startup
46783-36F,108119-26,255,.68181819,1,1,14.333333,2424074.3,0,0,.33333334,2.6666667,1,0,1,2016,-97.718788,30.265158,374,39,213,Profitable
46783-36F,109606-87,255,.68181819,1,0,16,4141552.5,1,0,0,1,1,0,1,2016,-73.99337,40.7551,374,13,71,Generating revenue
46783-36F,54697-96,161,.54026848,1,0,1,31307.666,0,0,1,4,1,0,1,2014,-118.16329,34.137856,298,9,28,Exit
46785-70F,61973-65,0,0,1,1,7.5,1513028,0,0,.5,8.5,1,0,0,2016,-105.05454,39.93404,6,2,14,Generating revenue
46829-44F,61855-66,0,0,1,1,1,260772.36,0,0,1,0,1,0,0,2013,-84.742188,43.828266,11,2,6,Generating revenue
46829-44F,64184-50,0,0,1,1,2,74552.203,0,0,1,0,1,0,0,2014,-83.650711,40.993263,10,3,9,Exit
46847-98F,154896-49,0,0,1,.5,6,2699.333,0,0,.5,0,1,1,0,2016,-90.261818,38.622601,21,4,26,Startup
46847-98F,124040-98,0,0,.5,1,8,16147.953,0,0,.5,0,1,1,0,2018,-90.436432,38.618584,20,6,34,Startup
46848-52F,55594-27,0,0,1,1,0,12010.251,0,0,1,0,1,0,0,2002,-111.94018,40.79031,1,1,1,Out of business
46850-59F,111027-43,335,.91280651,0,1,18,3924215.5,0,0,0,0,1,1,0,2015,-77.071793,38.91396,367,5,15,Generating revenue
46850-59F,121411-45,317,.89801699,1,1,19,559615.69,0,0,.66666669,0,1,1,0,2016,-118.40843,33.921314,353,6,45,Startup
46850-59F,55170-55,119,.56132078,.5,1,7,2303.0408,0,0,1,0,1,1,0,2012,-122.3957,37.789227,212,72,210,Out of business
46850-59F,55306-72,119,.56132078,1,0,7,3280.2791,0,0,1,0,1,1,0,2012,-122.41018,37.80188,212,36,105,Exit
46850-59F,54083-44,192,.64646465,1,1,6,2828304,0,0,1,2,1,1,0,2013,-87.635384,41.888626,297,62,270,Generating revenue
46850-59F,54895-69,192,.64646465,1,1,8,4168397,0,0,1,0,1,1,0,2013,-73.545059,41.081394,297,93,405,Generating revenue
46850-59F,98502-49,333,.96802324,1,1,9,577763.81,0,0,0,0,1,1,0,2014,-122.7278,37.784828,344,27,157,Generating revenue
46850-59F,161996-50,98,.33793104,0,1,10,11880.143,0,0,1,1,1,1,0,2017,-118.44527,34.045006,290,1,24,Generating revenue
46850-59F,84327-04,335,.91280651,0,.5,5,4125744.3,0,0,1,0,1,1,0,2015,-122.32044,37.570385,367,4,10,Out of business
46850-95F,111027-43,335,.91280651,0,1,18,3924215.5,0,0,0,0,1,1,0,2015,-77.071793,38.91396,367,5,15,Generating revenue
46850-95F,121411-45,317,.89801699,1,1,19,559615.69,0,0,.66666669,0,1,1,0,2016,-118.40843,33.921314,353,6,45,Startup
46850-95F,55170-55,119,.56132078,.5,1,7,2303.0408,0,0,1,0,1,1,0,2012,-122.3957,37.789227,212,72,210,Out of business
46850-95F,55306-72,119,.56132078,1,0,7,3280.2791,0,0,1,0,1,1,0,2012,-122.41018,37.80188,212,36,105,Exit
46850-95F,54083-44,192,.64646465,1,1,6,2828304,0,0,1,2,1,1,0,2013,-87.635384,41.888626,297,62,270,Generating revenue
46850-95F,54895-69,192,.64646465,1,1,8,4168397,0,0,1,0,1,1,0,2013,-73.545059,41.081394,297,93,405,Generating revenue
46850-95F,98502-49,333,.96802324,1,1,9,577763.81,0,0,0,0,1,1,0,2014,-122.7278,37.784828,344,27,157,Generating revenue
46850-95F,161996-50,98,.33793104,0,1,10,11880.143,0,0,1,1,1,1,0,2017,-118.44527,34.045006,290,1,24,Generating revenue
46850-95F,84327-04,335,.91280651,0,.5,5,4125744.3,0,0,1,0,1,1,0,2015,-122.32044,37.570385,367,4,10,Out of business
46867-24F,40424-95,0,0,1,0,0,2941894.8,0,0,0,0,1,1,0,2007,-121.88627,37.348541,1,1,1,Exit
46874-26F,113119-75,28,.15555556,1,.5,17,16187.663,1,0,1,0,1,0,0,2016,-122.28316,37.834724,180,26,142,Startup
46874-26F,108119-26,28,.15555556,1,1,14.333333,2424074.3,0,0,.33333334,2.6666667,1,0,0,2016,-97.718788,30.265158,180,39,213,Profitable
46874-26F,109606-87,28,.15555556,1,0,16,4141552.5,1,0,0,1,1,0,0,2016,-73.99337,40.7551,180,13,71,Generating revenue
46874-26F,52311-16,1,.039999999,1,0,0,3832194,1,0,0,1,1,0,0,2012,-78.897308,35.997192,25,22,26,Exit
46874-26F,62214-94,1,.027027028,1,0,2,512259.56,0,0,1,0,1,0,0,2013,-122.13273,37.419388,37,12,38,Exit
46874-26F,54697-96,1,.018867925,1,0,1,31307.666,0,0,1,4,1,0,0,2014,-118.16329,34.137856,53,9,28,Exit
46876-24F,111323-26,4,.097560972,1,1,14,0,0,0,1,10,1,0,0,2017,-122.18385,37.451687,41,4,18,Generating revenue
46876-51F,55063-54,0,0,1,1,4,27579.264,0,0,.75,0,1,0,0,2004,-111.88704,40.614998,4,4,4,Out of business
46876-78F,55063-54,0,0,1,1,4,27579.264,0,0,.75,0,1,0,0,2004,-111.88704,40.614998,4,4,4,Out of business
46877-68F,55063-54,0,0,1,1,4,27579.264,0,0,.75,0,1,0,0,2004,-111.88704,40.614998,4,4,4,Out of business
46878-13F,55063-54,0,0,1,1,4,27579.264,0,0,.75,0,1,0,0,2004,-111.88704,40.614998,4,4,4,Out of business
46880-47F,52877-35,0,0,1,0,0,16252.475,0,0,0,0,1,0,0,1998,-122.01796,37.388939,1,1,1,Generating revenue
46882-90F,54704-80,0,0,.5,.5,6,550666.81,.5,.5,1,0,1,0,0,2012,-122.43836,37.801029,18,8,36,Out of business
46882-90F,119649-16,0,0,1,1,9,3521.2346,0,0,1,0,1,0,0,2015,-118.46531,33.992413,22,16,44,Startup
46882-90F,169057-45,0,0,.66666669,1,9.333333,3967175.3,0,0,.66666669,1.6666666,1,0,0,2017,-74.037376,40.36058,27,9,69,Generating revenue
46886-50F,179959-15,123,.60591131,.5,0,6,46236.578,0,0,1,0,1,0,1,2017,-122.41087,37.772327,203,8,68,Generating revenue
46886-50F,55462-69,30,.3125,1,1,5,21138.734,0,0,0,0,1,0,1,2012,-74.005257,40.720665,96,16,36,Exit
46886-77F,179959-15,123,.60591131,.5,0,6,46236.578,0,0,1,0,1,0,0,2017,-122.41087,37.772327,203,8,68,Generating revenue
46886-77F,55462-69,30,.3125,1,1,5,21138.734,0,0,0,0,1,0,0,2012,-74.005257,40.720665,96,16,36,Exit
46889-47F,55170-55,0,0,.5,1,7,2303.0408,0,0,1,0,1,0,0,2012,-122.3957,37.789227,162,72,210,Out of business
46889-47F,55306-72,0,0,1,0,7,3280.2791,0,0,1,0,1,0,0,2012,-122.41018,37.80188,162,36,105,Exit
46889-47F,54083-44,4,.018181818,1,1,6,2828304,0,0,1,2,1,0,0,2013,-87.635384,41.888626,220,62,270,Generating revenue
46889-47F,54895-69,4,.018181818,1,1,8,4168397,0,0,1,0,1,0,0,2013,-73.545059,41.081394,220,93,405,Generating revenue
46889-47F,98502-49,13,.051587302,1,1,9,577763.81,0,0,0,0,1,0,0,2014,-122.7278,37.784828,252,27,157,Generating revenue
46889-47F,119685-79,1375,2.9443254,1,.33333334,5,10141.806,0,0,0,0,1,0,0,2016,-122.2144,37.483505,467,9,54,Generating revenue
46889-47F,153354-61,1154,2.7874396,1,0,6,47160.852,0,0,.5,0,1,0,0,2017,-122.3957,37.789227,414,6,38,Generating revenue
46889-47F,110498-23,1736,3.5646818,1,.80000001,7,4351856,0,0,.80000001,0,1,0,0,2015,-122.375,37.618999,487,80,395,Generating revenue
46889-47F,64424-17,1736,3.5646818,.66666669,1,7,5171.8359,0,0,.33333334,0,1,0,0,2015,-71.064949,42.37862,487,48,237,Not profitable
46891-63F,52681-15,0,0,1,1,0,539264.31,0,0,0,0,1,0,0,2008,-118.28453,34.25695,1,1,1,Exit
46892-80F,55301-59,0,0,1,1,1,3133716,0,0,0,0,1,0,0,2011,-84.390129,33.752857,9,5,6,Exit
46892-80F,163727-74,0,0,1,0,6,16476.551,.5,0,0,0,1,0,0,2016,-122.375,37.618999,74,16,90,Generating revenue
46892-80F,118050-76,0,0,1,.5,6,2848.5518,.5,0,.5,0,1,0,0,2016,-122.4019,37.791729,74,16,90,Generating revenue
46892-80F,160826-41,0,0,1,.33333334,6,0,0,0,0,0,1,0,0,2016,-122.39577,37.766529,74,24,135,Generating revenue
46892-89F,62733-88,3,.16666667,1,1,15,28112.914,0,0,1,0,1,0,0,2015,-122.32773,37.551586,18,6,20,Startup
46893-88F,62733-88,3,.16666667,1,1,15,28112.914,0,0,1,0,1,1,0,2015,-122.32773,37.551586,18,6,20,Startup
46901-44F,55217-26,1,.071428575,1,1,1,3914281.5,1,0,1,0,1,1,1,2012,-77.167702,38.932758,14,2,3,Exit
46903-96F,53519-59,0,0,1,1,8,3963255,0,0,0,0,1,0,0,2013,-74.005257,40.720665,61,26,72,Out of business
46903-96F,119458-45,0,0,1,1,10,515326.03,0,0,1,0,1,0,0,2015,-122.15071,37.443687,81,20,102,Exit
46903-96F,148186-27,0,0,1,0,6,543060.88,0,0,1,5,1,0,0,2016,-122.375,37.618999,80,7,51,Generating revenue
46903-96F,178899-04,0,0,1,1,12,543060.88,0,0,0,0,1,0,0,2017,-122.375,37.618999,86,14,106,Startup
46908-01F,56143-27,0,0,1,1,1,39834.391,0,0,.5,4,1,0,0,2016,-88.109039,41.85828,3,2,4,
46908-37F,56143-27,0,0,1,1,1,39834.391,0,0,.5,4,1,0,0,2016,-88.109039,41.85828,3,2,4,
46914-40F,124495-21,9,.31034482,1,0,10,4322926,0,0,1,0,1,0,0,2015,-121.88987,37.386311,29,4,26,Generating revenue
46916-29F,114038-20,0,0,0,1,7,3930369.3,0,0,0,7,0,0,0,2016,-122.44323,37.475842,1,1,1,Generating revenue
46929-88F,151534-54,0,0,1,1,10,547225.63,0,0,1,0,1,1,0,2016,-122.41087,37.772327,57,1,5,Generating revenue
46929-88F,88348-06,0,0,1,1,8,3960377.3,0,0,0,0,1,1,0,2015,-74.041183,40.699226,68,1,7,Out of business
46929-88F,54714-70,0,0,1,.5,5,3986773.3,0,0,1,0,1,1,0,2012,-118.4922,34.014912,45,14,34,Startup
46929-88F,55706-77,0,0,1,0,1,29781.133,0,0,0,1,1,1,0,2012,-118.17385,33.972813,45,2,2,Generating revenue
46929-88F,91076-23,0,0,1,1,2,5846.8594,0,0,1,1,1,1,0,2015,-118.43083,34.00201,68,1,3,Profitable
46935-28F,51703-21,0,0,0,0,0,371901.59,0,0,1,0,0,1,0,2011,-94.596657,38.896408,1,1,1,Out of business
46937-53F,12800-17,0,0,1,.5,2,2293119.5,.5,0,.5,0,1,0,1,2001,-95.469307,29.747328,3,4,8,Generating revenue
46940-86F,56154-43,0,0,1,.5,2,932.37463,0,0,1,0,1,1,0,2013,-122.68458,45.528889,9,8,10,Startup
46940-86F,62326-99,0,0,1,1,4,0,0,0,1,0,1,1,0,2015,-122.68573,45.520538,18,6,18,Generating revenue
46940-86F,121026-43,0,0,.66666669,.66666669,5,14643.185,0,0,.33333334,0,1,1,0,2016,-122.69009,45.652256,22,6,33,Generating revenue
46940-86F,176763-34,0,0,1,0,7,3208.8325,0,0,1,0,1,1,0,2018,-122.6458,45.51379,24,3,13,Generating revenue
46941-04F,56154-43,0,0,1,.5,2,932.37463,0,0,1,0,1,0,0,2013,-122.68458,45.528889,9,8,10,Startup
46941-04F,62326-99,0,0,1,1,4,0,0,0,1,0,1,0,0,2015,-122.68573,45.520538,18,6,18,Generating revenue
46941-04F,121026-43,0,0,.66666669,.66666669,5,14643.185,0,0,.33333334,0,1,0,0,2016,-122.69009,45.652256,22,6,33,Generating revenue
46941-04F,176763-34,0,0,1,0,7,3208.8325,0,0,1,0,1,0,0,2018,-122.6458,45.51379,24,3,13,Generating revenue
46941-40F,53478-55,0,0,1,1,4.5,2995144.8,0,0,1,4.5,1,0,0,2018,-87.623253,41.886456,6,2,8,Not profitable
46945-27F,61392-79,0,0,0,1,4,311189.13,1,0,1,0,1,1,1,2015,-76.633614,39.328957,8,2,9,Generating revenue
46945-27F,103949-02,0,0,0,0,6,267264.31,0,0,1,0,1,1,1,2017,-71.044632,42.347973,8,1,9,Generating revenue
46947-88F,52752-34,0,0,1,1,5,0,0,0,.33333334,1,1,0,1,2013,-105.29673,40.020885,92,45,168,Profitable
46947-88F,55890-19,0,0,1,1,4.5,2860789.3,0,0,1,1.5,1,0,1,2013,-71.104309,42.364346,92,30,112,Generating revenue
46947-88F,56933-56,0,0,0,1,6,0,0,0,0,0,1,0,1,2013,-105.29673,40.020885,92,15,56,Out of business
46947-88F,64004-05,0,0,1,1,3,0,0,0,0,3,1,0,1,2013,-105.29673,40.020885,92,30,112,Generating revenue
46947-88F,94124-17,0,0,.5,1,8,0,0,0,0,0,1,0,1,2015,-105.29673,40.020885,102,14,132,Out of business
46952-47F,99539-47,77,.35813954,1,1,8,1810093.1,0,0,0,1,1,0,1,2016,-84.496269,38.047409,215,2,21,Exit
46952-47F,61961-14,173,.84803921,1,1,9,7976.2817,0,0,0,0,1,0,1,2014,-71.099083,42.381927,204,4,18,Startup
46952-47F,82615-78,138,1.1311475,0,.5,12,10465.675,0,0,1,0,1,0,1,2013,-71.131638,42.355148,122,30,62,Generating revenue
46952-47F,66035-89,138,1.1311475,1,1,12,3720.196,0,0,1,0,1,0,1,2013,-71.044632,42.347973,122,15,31,Out of business
46952-47F,152587-63,77,.35813954,1,0,15,6504.7959,1,0,1,0,1,0,1,2016,-71.084122,42.362297,215,5,45,Generating revenue
46952-47F,66036-25,173,.84803921,1,1,3,4870.252,.5,0,1,0,1,0,1,2014,-71.061012,42.349838,204,2,12,Generating revenue
46957-24F,149707-27,0,0,1,.66666669,5,0,0,0,.66666669,0,1,0,1,2016,-122.39577,37.766529,72,12,54,Generating revenue
46965-34F,90859-42,6,.18181819,1,0,14,649479,0,0,1,0,1,0,0,2016,-77.180977,38.886311,33,6,29,Exit
46972-81F,53611-03,3,.063829787,1,1,14,16391.584,0,0,1,0,1,0,0,2013,-122.26655,37.499176,47,15,33,Startup
46972-81F,97209-10,3,.037500001,0,0,17,0,0,0,1,0,1,0,0,2016,-122.375,37.618999,80,5,52,Startup
46977-13F,62993-26,0,0,1,0,1,964104,0,0,1,0,1,0,0,2014,-112.05519,33.563663,4,3,4,Generating revenue
